date,44 BEVERAGES,44 CLEANING,44 DAIRY,44 GROCERY I,44 PRODUCE,45 BEVERAGES,45 CLEANING,45 DAIRY,45 GROCERY I,45 PRODUCE,47 BEVERAGES,47 CLEANING,47 DAIRY,47 GROCERY I,47 PRODUCE
2016-07-19,7373.0,2123.0,2104.0,7806.0,7296.616,6669.0,2100.0,2002.0,8503.0,4978.071,5331.0,1632.0,1703.0,7443.0,4497.999
2016-07-20,6115.0,1597.0,1572.0,5935.0,8943.949,6740.0,2172.0,2039.0,9040.0,7669.842,6091.0,1882.0,1991.0,8815.0,7710.56
2016-07-21,6597.0,2060.0,1953.0,7031.0,8200.03,6046.0,1973.0,1949.0,7439.0,4534.458,4903.0,1587.0,1565.0,6728.0,3770.971
2016-07-22,7789.0,2008.0,2487.0,8571.0,8055.731,7201.0,2347.0,2278.0,8737.0,5606.29,6034.0,1724.0,1924.0,7742.0,4553.599
2016-07-23,11203.0,2601.0,3020.0,11488.0,10417.125,9328.0,2721.0,2693.0,11107.0,6571.012,8262.0,2212.0,2453.0,10232.0,5977.111
2016-07-24,10949.0,2589.0,3285.0,11469.0,11110.559,11709.0,3001.0,3061.0,12998.0,7913.213,8926.0,2567.0,2682.0,11376.0,7098.894
2016-07-25,7612.0,2163.0,2226.0,8303.0,8445.045,7280.0,2290.0,2241.0,9393.0,5574.204,9646.0,1800.0,1889.0,8205.0,5185.627
2016-07-26,6482.0,1712.0,1888.0,7147.0,6745.285,5640.0,1861.0,1727.0,8105.0,4288.612,5147.0,1943.0,1663.0,6708.0,4025.328
2016-07-27,7225.0,1963.0,2276.0,8122.0,11026.51,6284.0,1841.0,1831.0,7748.0,6852.144,4951.0,1673.0,1683.0,6580.0,6188.043
2016-07-28,7052.0,1861.0,1754.0,6670.0,6591.914,5501.0,1422.0,1629.0,6341.0,4201.944,4394.0,1517.0,1480.0,6086.0,3781.559
2016-07-29,7515.0,2064.0,2338.0,8099.0,8189.662,7872.0,2379.0,2223.0,9445.0,5973.125,6315.0,1897.0,1829.0,8250.0,4625.804
2016-07-30,11005.0,2866.0,3297.0,12557.0,10828.11,9892.0,3034.0,2693.0,11943.0,6903.658,9212.0,2899.0,2680.0,12498.0,6558.459
2016-07-31,12589.0,3295.0,3587.0,13618.0,12344.086,12337.0,3569.0,3298.0,15367.0,8454.616,10370.0,3053.0,3341.0,13911.0,7693.533
2016-08-01,9757.0,2941.0,2730.0,11730.0,9679.143,9908.0,3119.0,2818.0,13466.0,7327.349,7804.0,2975.0,2676.0,11973.0,6433.236
2016-08-02,8114.0,2484.0,2378.0,9274.0,7786.81,7068.0,2472.0,2054.0,10459.0,5169.966,6660.0,2270.0,1969.0,9697.0,4897.443
2016-08-03,9032.0,2741.0,2597.0,10576.0,12082.01,6817.0,2278.0,2222.0,9866.0,8241.885,6528.0,2289.0,2272.0,10175.0,7859.046
2016-08-04,6132.0,1994.0,1845.0,7034.0,6435.75,6169.0,2209.0,1832.0,8549.0,4915.373,5378.0,1735.0,1752.0,7845.0,4369.061
2016-08-05,8420.0,2006.0,2432.0,9171.0,8228.984,7618.0,2318.0,2103.0,9617.0,6152.638,6682.0,1844.0,2000.0,8234.0,4482.275
2016-08-06,11545.0,2730.0,3200.0,11955.0,10587.126,10500.0,2800.0,2584.0,11511.0,6933.697,9090.0,2509.0,2754.0,10622.0,5899.259
2016-08-07,11462.0,2635.0,3344.0,12169.0,10915.847,11092.0,2945.0,2963.0,12418.0,7907.06,9540.0,2616.0,2755.0,11779.0,7102.987
2016-08-08,8300.0,2101.0,2191.0,8649.0,8265.031,7313.0,2390.0,2138.0,9893.0,5879.376,7008.0,1934.0,2123.0,8770.0,5818.707
2016-08-09,6807.0,1877.0,1880.0,6726.0,6716.007,6299.0,1802.0,1749.0,7748.0,4283.915,5784.0,1677.0,1765.0,7586.0,4485.462
2016-08-10,7838.0,1843.0,2184.0,8039.0,11243.872,6647.0,1988.0,1975.0,9195.0,6805.117,6254.0,1727.0,1776.0,7565.0,6392.142
2016-08-11,7203.0,1576.0,1810.0,6872.0,6460.582,6900.0,1573.0,1572.0,7480.0,4410.329,5435.0,1477.0,1514.0,6563.0,3851.135
2016-08-12,9650.0,2175.0,2867.0,10125.0,9350.931,9159.0,2373.0,2512.0,10268.0,6890.285,7973.0,2151.0,2324.0,9617.0,5530.2603
2016-08-13,9606.0,1942.0,2376.0,8928.0,8495.133,9051.0,2379.0,2273.0,9706.0,6535.222,7463.0,1881.0,2085.0,8274.0,5035.716
2016-08-14,10175.0,2114.0,2623.0,9962.0,9641.561,9144.0,2501.0,2452.0,10655.0,7072.365,8168.0,2138.0,2292.0,9072.0,5666.083
2016-08-15,7853.0,1918.0,2350.0,8493.0,8531.561,7172.0,2127.0,2228.0,9192.0,5787.806,6749.0,2134.0,2101.0,8397.0,5463.452
2016-08-16,8492.0,2112.0,2424.0,8918.0,8626.612,7210.0,2307.0,2060.0,9399.0,5276.8853,6452.0,2108.0,2038.0,9135.0,4944.018
2016-08-17,8443.0,2407.0,2486.0,9034.0,12904.4,7136.0,2231.0,2146.0,9146.0,8247.831,6358.0,1937.0,1996.0,8333.0,7164.392
2016-08-18,6937.0,1908.0,1905.0,6940.0,6822.846,5685.0,1603.0,1884.0,6891.0,4541.594,5694.0,1675.0,1739.0,7119.0,4205.211
2016-08-19,8691.0,2122.0,2460.0,9135.0,8148.045,7331.0,2389.0,2215.0,9115.0,5839.923,7006.0,2073.0,1918.0,8165.0,4747.457
2016-08-20,12217.0,2976.0,3232.0,11656.0,11210.657,10556.0,3075.0,2709.0,12293.0,7528.642,8699.0,2371.0,2465.0,10104.0,6270.878
2016-08-21,13144.0,2867.0,3635.0,12453.0,12867.414,11715.0,3006.0,3070.0,12344.0,8054.072,10653.0,2956.0,2943.0,12249.0,8471.064
2016-08-22,8782.0,2224.0,2481.0,9288.0,9461.765,8007.0,2567.0,2347.0,9978.0,6502.297,6838.0,2100.0,2029.0,8788.0,5646.653
2016-08-23,7910.0,2086.0,2273.0,8060.0,7816.455,6515.0,1854.0,1772.0,7978.0,5171.261,6075.0,1874.0,1857.0,8094.0,4723.926
2016-08-24,8368.0,2148.0,2297.0,8382.0,12431.335,7212.0,1924.0,2148.0,8672.0,8165.681,5976.0,1737.0,1767.0,7419.0,6584.293
2016-08-25,7476.0,2005.0,2112.0,7474.0,7343.191,5263.0,1619.0,1632.0,7003.0,4409.775,4722.0,1727.0,1565.0,6286.0,4066.69
2016-08-26,8154.0,1964.0,2425.0,8493.0,8401.738,7991.0,2367.0,2361.0,9298.0,5926.272,6132.0,1734.0,1832.0,7650.0,4619.811
2016-08-27,11369.0,2329.0,2946.0,10994.0,10700.866,9518.0,2735.0,2682.0,10357.0,7002.142,8142.0,2415.0,2329.0,9650.0,5817.105
2016-08-28,12360.0,2793.0,3438.0,12187.0,11943.326,10408.0,3009.0,3027.0,12028.0,8352.129,10112.0,2832.0,2806.0,11551.0,7407.472
2016-08-29,7918.0,2156.0,2275.0,7986.0,7846.168,7309.0,2137.0,2092.0,8379.0,5874.7603,6466.0,2346.0,2095.0,7911.0,5364.2607
2016-08-30,7837.0,1974.0,2170.0,7716.0,7654.753,6152.0,1929.0,1781.0,7735.0,4535.604,5571.0,1881.0,1800.0,7016.0,4793.3438
2016-08-31,8655.0,2543.0,2533.0,9563.0,13605.803,6980.0,2225.0,2138.0,8666.0,7516.904,6667.0,2286.0,2073.0,8742.0,7086.832
2016-09-01,5562.0,1743.0,1625.0,6169.0,5591.519,6003.0,2283.0,2079.0,9519.0,5046.377,6277.0,2162.0,1863.0,8612.0,4686.614
2016-09-02,11310.0,2984.0,3108.0,12243.0,9342.616,9609.0,3238.0,2884.0,13008.0,6646.012,8593.0,2570.0,2639.0,11103.0,6288.233
2016-09-03,16980.0,3745.0,4406.0,16066.0,13192.425,12583.0,3663.0,3406.0,15245.0,7722.095,11982.0,3552.0,3549.0,14792.0,7964.456
2016-09-04,14901.0,3127.0,3948.0,14412.0,11972.644,14061.0,3820.0,3804.0,16035.0,8646.472,13652.0,3977.0,4037.0,16205.0,9552.161
2016-09-05,10453.0,3002.0,2832.0,11310.0,9827.79,9559.0,3005.0,2936.0,12364.0,6599.95,8777.0,2711.0,2749.0,11507.0,6305.321
2016-09-06,8670.0,2175.0,2333.0,8555.0,7830.632,8339.0,2802.0,2462.0,11359.0,5742.01,7186.0,2197.0,2107.0,9294.0,5129.252
2016-09-07,9478.0,2599.0,2703.0,9293.0,13463.795,7587.0,2486.0,2361.0,9897.0,8292.854,7011.0,2348.0,2280.0,9467.0,7461.818
2016-09-08,6893.0,2060.0,1906.0,7118.0,6865.392,6088.0,2251.0,1845.0,8352.0,4609.898,5896.0,1794.0,1912.0,7657.0,4546.291
2016-09-09,8678.0,1975.0,2532.0,8309.0,8055.728,7911.0,2281.0,2184.0,8744.0,5649.025,6639.0,2036.0,1934.0,8123.0,4788.989
2016-09-10,14384.0,2828.0,3901.0,13274.0,12498.867,12280.0,3342.0,3160.0,13281.0,7805.462,11322.0,2907.0,3170.0,12810.0,7518.13
2016-09-11,14256.0,3007.0,4052.0,13989.0,11813.242,15146.0,3745.0,3969.0,15624.0,9445.228,14767.0,3586.0,4197.0,15947.0,9335.425
2016-09-12,8812.0,2111.0,2629.0,8630.0,8696.323,7375.0,2157.0,2391.0,8964.0,5433.438,6629.0,1994.0,2093.0,7968.0,5359.813
2016-09-13,6651.0,1682.0,1957.0,7432.0,6869.228,5681.0,1941.0,1723.0,6923.0,4451.696,5273.0,1569.0,1577.0,6485.0,4242.285
2016-09-14,7718.0,2170.0,2286.0,8632.0,12516.238,7603.0,1866.0,1826.0,7264.0,7352.665,5558.0,1712.0,1758.0,7038.0,6778.91
2016-09-15,6245.0,2305.0,1836.0,6912.0,6637.018,5415.0,1863.0,1534.0,6743.0,4090.298,5518.0,1873.0,1742.0,6794.0,4316.814
2016-09-16,9797.0,2452.0,2630.0,9515.0,9180.177,7705.0,2418.0,2313.0,9019.0,5598.96,7417.0,2179.0,2226.0,8536.0,5307.705
2016-09-17,13750.0,2949.0,3852.0,13314.0,13047.316,11369.0,3337.0,3175.0,12770.0,7735.261,10688.0,2837.0,3035.0,12019.0,7514.182
2016-09-18,15346.0,3308.0,4052.0,14816.0,13652.247,13931.0,3573.0,3815.0,14923.0,9226.803,13814.0,3466.0,3791.0,14715.0,9277.963
2016-09-19,8424.0,2066.0,2413.0,8043.0,8182.918,7034.0,2471.0,2085.0,9230.0,5344.789,6479.0,1992.0,2018.0,8302.0,5214.468
2016-09-20,7515.0,2151.0,2151.0,7667.0,7911.974,6386.0,2000.0,1926.0,7657.0,4291.808,6077.0,2240.0,1975.0,7807.0,4759.577
2016-09-21,7822.0,2281.0,2244.0,8201.0,11937.143,5949.0,2220.0,2009.0,8231.0,8215.402,7077.0,2286.0,2044.0,7788.0,7868.505
2016-09-22,6568.0,2080.0,1835.0,6872.0,6932.085,5273.0,1621.0,1470.0,6220.0,4042.166,4829.0,1932.0,1494.0,5814.0,4012.904
2016-09-23,8294.0,2016.0,2581.0,8623.0,8431.495,8032.0,2493.0,2310.0,9300.0,5992.923,6636.0,1980.0,2041.0,8023.0,5076.0
2016-09-24,14264.0,2810.0,3516.0,12953.0,12249.096,10726.0,3107.0,2890.0,12064.0,7434.366,10904.0,2929.0,2999.0,12581.0,7277.211
2016-09-25,15168.0,3127.0,3956.0,13712.0,12876.615,13156.0,3509.0,3522.0,13778.0,8990.642,13252.0,3551.0,3700.0,13529.0,9136.57
2016-09-26,8454.0,2057.0,2281.0,8163.0,8693.793,7323.0,2097.0,1950.0,8729.0,5763.173,6999.0,2035.0,2033.0,8151.0,5412.751
2016-09-27,8556.0,1866.0,1878.0,7649.0,6715.016,5596.0,1881.0,1692.0,7438.0,4669.088,5730.0,1787.0,1723.0,7357.0,4554.016
2016-09-28,7915.0,2094.0,2253.0,8084.0,13047.53,5980.0,1952.0,1863.0,7731.0,7255.34,6617.0,1847.0,1907.0,7383.0,7067.438
2016-09-29,7029.0,1989.0,1937.0,7304.0,6599.22,5234.0,1491.0,1470.0,6045.0,3694.978,5872.0,2158.0,1660.0,6594.0,4213.63
2016-09-30,10317.0,2508.0,2924.0,10346.0,9403.965,7722.0,2357.0,2223.0,9716.0,5505.046,7848.0,2307.0,2286.0,9619.0,5311.654
2016-10-01,18372.0,4070.0,4770.0,18896.0,14259.402,15542.0,4794.0,4065.0,19588.0,8931.389,13310.0,4297.0,3770.0,17513.0,8188.6143
2016-10-02,20692.0,4570.0,5364.0,21540.0,17145.602,18606.0,4835.0,4642.0,20684.0,10666.734,17617.0,4715.0,4707.0,20578.0,11072.126
2016-10-03,10561.0,3115.0,2839.0,11131.0,10814.849,9173.0,2884.0,2600.0,11265.0,5814.699,8936.0,2725.0,2474.0,11687.0,6418.584
2016-10-04,8643.0,2329.0,2291.0,8832.0,6866.817,7437.0,2517.0,1926.0,9811.0,4954.306,6829.0,2108.0,1912.0,9432.0,4882.851
2016-10-05,9933.0,2791.0,2841.0,10512.0,14791.708,7298.0,2402.0,1995.0,9080.0,8108.499,7408.0,2213.0,2244.0,9469.0,8184.028
2016-10-06,5324.0,1594.0,1584.0,5522.0,5548.483,5698.0,1683.0,1703.0,6981.0,4459.4683,5442.0,1602.0,1739.0,7089.0,4573.622
2016-10-07,9358.0,2901.0,2814.0,10471.0,9022.553,7585.0,2347.0,2240.0,9512.0,5971.918,7176.0,2117.0,2214.0,9637.0,5521.334
2016-10-08,14648.0,3389.0,4010.0,14984.0,14257.924,12245.0,3188.0,3171.0,13969.0,8442.089,10791.0,3083.0,3172.0,14379.0,7648.329
2016-10-09,15633.0,3751.0,4216.0,16535.0,15096.403,15355.0,4069.0,3885.0,16705.0,9798.795,14499.0,3714.0,4022.0,16914.0,10084.651
2016-10-10,9062.0,2285.0,2496.0,9039.0,9497.522,7668.0,2224.0,2035.0,9476.0,6023.311,6466.0,1950.0,2043.0,8427.0,5453.853
2016-10-11,6892.0,1875.0,2002.0,7457.0,7704.252,5537.0,1698.0,1499.0,7023.0,4401.51,4977.0,1630.0,1682.0,7530.0,4641.684
2016-10-12,8586.0,2306.0,2422.0,8270.0,13311.089,6747.0,1873.0,1812.0,8203.0,7684.399,5746.0,1878.0,1864.0,8087.0,7586.644
2016-10-13,8002.0,2156.0,2364.0,7727.0,7850.706,5440.0,1658.0,1623.0,6749.0,4466.426,5337.0,1425.0,1564.0,6531.0,3978.3
2016-10-14,9634.0,2274.0,2802.0,8709.0,9411.776,7769.0,2252.0,2203.0,9030.0,5568.345,7127.0,2029.0,2130.0,8683.0,5381.651
2016-10-15,13861.0,2826.0,3589.0,12601.0,12401.544,11431.0,2823.0,2791.0,12448.0,8195.748,10112.0,2575.0,2836.0,11576.0,6857.472
2016-10-16,17821.0,3635.0,4413.0,15787.0,15284.857,15788.0,3822.0,3849.0,17028.0,10463.117,14825.0,3495.0,3949.0,16168.0,9954.946
2016-10-17,9314.0,2297.0,2434.0,8999.0,9428.679,8537.0,2433.0,2162.0,9645.0,8806.823,7266.0,1975.0,2056.0,9387.0,5808.811
2016-10-18,8214.0,1952.0,2035.0,7333.0,7133.399,5685.0,1738.0,1655.0,7125.0,4587.28,5847.0,1687.0,1691.0,7531.0,4464.289
2016-10-19,8447.0,2242.0,2375.0,8218.0,12941.435,6058.0,1681.0,1881.0,7335.0,7134.208,5304.0,1879.0,1634.0,7021.0,6813.441
2016-10-20,6820.0,2168.0,1973.0,6966.0,7118.192,5679.0,2218.0,1697.0,7582.0,7676.222,5721.0,1950.0,1800.0,7503.0,4614.804
2016-10-21,8953.0,2352.0,2502.0,8893.0,9379.699,7911.0,2282.0,2265.0,9287.0,6214.988,7562.0,1993.0,2036.0,8892.0,5334.888
2016-10-22,12836.0,2753.0,3453.0,12918.0,12066.825,11543.0,3001.0,2889.0,12604.0,7272.487,10180.0,2587.0,2806.0,12395.0,7174.752
2016-10-23,14591.0,3343.0,3955.0,14567.0,13754.351,14709.0,3581.0,3659.0,16339.0,9814.46,13196.0,3062.0,3697.0,14546.0,8862.965
2016-10-24,7273.0,1851.0,2425.0,7994.0,9173.862,7046.0,2151.0,1898.0,9150.0,5252.484,6427.0,1694.0,1866.0,8131.0,5523.234
2016-10-25,7053.0,1899.0,1927.0,7332.0,7575.659,6017.0,1901.0,1717.0,7633.0,4641.12,5627.0,1620.0,1777.0,7507.0,4795.808
2016-10-26,8260.0,2266.0,2567.0,8908.0,13765.939,6058.0,2040.0,1758.0,7496.0,6824.536,5877.0,1615.0,1810.0,7491.0,6891.628
2016-10-27,6668.0,1969.0,2021.0,6708.0,6874.121,5821.0,1642.0,1629.0,7030.0,3701.268,5302.0,1609.0,1487.0,6804.0,3554.367
2016-10-28,9463.0,2289.0,2466.0,9419.0,8154.121,7250.0,2219.0,1963.0,8695.0,5339.457,6778.0,1860.0,1888.0,8997.0,4471.704
2016-10-29,14177.0,3182.0,3291.0,13188.0,10542.686,11310.0,3016.0,2663.0,12288.0,6199.983,11310.0,2806.0,2783.0,12239.0,5911.164
2016-10-30,15245.0,4534.0,3565.0,14490.0,11161.607,17366.0,3891.0,3437.0,15096.0,7772.067,16773.0,3715.0,3426.0,16472.0,7787.192
2016-10-31,7868.0,2114.0,2144.0,8817.0,6669.517,8992.0,2182.0,1943.0,9133.0,4168.072,7724.0,2183.0,1822.0,9552.0,4267.891
2016-11-01,10202.0,2529.0,2523.0,10224.0,7536.643,8797.0,2494.0,2144.0,10175.0,4666.214,8811.0,2418.0,2141.0,11095.0,4703.5938
2016-11-02,15817.0,3719.0,3608.0,15237.0,13468.252,12212.0,3650.0,2855.0,14561.0,8282.65,12711.0,3490.0,2952.0,15046.0,7449.781
2016-11-03,10700.0,2766.0,2679.0,10878.0,8075.287,11844.0,3414.0,2579.0,13128.0,6469.252,11304.0,3051.0,2541.0,13288.0,5345.356
2016-11-04,12775.0,3212.0,3053.0,12778.0,9657.839,13416.0,3789.0,3209.0,15203.0,7259.047,11952.0,3415.0,2499.0,14414.0,5485.862
2016-11-05,13876.0,3509.0,3247.0,14929.0,10151.836,13353.0,3678.0,3309.0,14493.0,7061.853,13443.0,3600.0,2854.0,16296.0,6645.256
2016-11-06,17622.0,4616.0,4478.0,18894.0,13951.07,18045.0,4904.0,4268.0,19266.0,9703.995,16561.0,4664.0,4238.0,19471.0,9084.98
2016-11-07,10258.0,2937.0,2700.0,10684.0,9617.267,10190.0,3239.0,2697.0,12027.0,6531.018,9410.0,2628.0,2254.0,11285.0,6028.163
2016-11-08,9320.0,3713.0,2612.0,10625.0,8973.259,8435.0,2614.0,2231.0,10555.0,5033.384,8092.0,2913.0,2420.0,10734.0,5451.944
2016-11-09,11289.0,3509.0,2811.0,11129.0,14972.447,8375.0,2508.0,2435.0,10271.0,8950.921,8243.0,2222.0,2442.0,10621.0,7897.12
2016-11-10,9440.0,2533.0,2057.0,7607.0,7012.2,6466.0,1929.0,1737.0,8036.0,4258.644,6670.0,1786.0,1714.0,8004.0,3926.803
2016-11-11,8793.0,2507.0,2506.0,9986.0,8588.761,8729.0,2603.0,2401.0,10286.0,5833.882,7358.0,2220.0,2232.0,9839.0,5035.917
2016-11-12,15433.0,3679.0,3997.0,17343.0,12040.86,12396.0,3169.0,3250.0,13808.0,6851.208,12086.0,3159.0,3435.0,15287.0,6693.448
2016-11-13,20236.0,5869.0,5145.0,19873.0,15648.028,18516.0,4669.0,4292.0,17614.0,9899.688,16365.0,4501.0,4441.0,17890.0,9463.696
2016-11-14,10022.0,2352.0,2613.0,11021.0,9307.541,8381.0,2654.0,2358.0,9858.0,5265.289,7373.0,2175.0,2115.0,11854.0,5005.958
2016-11-15,7073.0,1857.0,1815.0,7467.0,6237.068,6292.0,1893.0,1847.0,7668.0,4272.166,6565.0,1939.0,2060.0,8383.0,4509.571
2016-11-16,11851.0,2634.0,3180.0,11451.0,14452.092,8418.0,2631.0,2675.0,10948.0,8190.809,8518.0,2405.0,2728.0,10796.0,8664.516
2016-11-17,7536.0,1999.0,2174.0,9194.0,7606.113,7093.0,1725.0,1716.0,7576.0,4202.376,6212.0,1702.0,1762.0,8491.0,4589.451
2016-11-18,9225.0,2275.0,2796.0,10874.0,9597.575,9704.0,2268.0,2200.0,10244.0,5626.88,7359.0,1853.0,2003.0,8899.0,5107.803
2016-11-19,15356.0,3269.0,4062.0,16331.0,13251.525,13654.0,3059.0,3169.0,14426.0,7578.295,11740.0,2699.0,3138.0,14853.0,7223.859
2016-11-20,18054.0,3377.0,4785.0,18970.0,15376.271,17495.0,3736.0,3938.0,17192.0,9959.198,15950.0,3514.0,3884.0,18974.0,9580.797
2016-11-21,8744.0,2063.0,2841.0,9749.0,9297.133,9708.0,2344.0,2437.0,11153.0,6286.252,8084.0,2881.0,2299.0,10561.0,5805.427
2016-11-22,7603.0,2027.0,2344.0,8482.0,7562.378,8016.0,2061.0,1888.0,9296.0,4959.253,6134.0,1705.0,1740.0,8747.0,4513.311
2016-11-23,9462.0,2334.0,2736.0,10780.0,14093.7295,7474.0,2098.0,2052.0,9638.0,8141.338,7153.0,2038.0,2138.0,10335.0,7980.107
2016-11-24,8266.0,2186.0,2247.0,8042.0,7562.7812,6414.0,1657.0,1822.0,7649.0,4080.079,5517.0,1505.0,1697.0,7851.0,4245.705
2016-11-25,10972.0,2260.0,2807.0,11198.0,8500.575,9819.0,2410.0,2273.0,10988.0,5160.388,8148.0,2082.0,2246.0,11042.0,5219.802
2016-11-26,14223.0,2778.0,3619.0,14333.0,11143.767,13064.0,3008.0,3031.0,13325.0,7651.9473,10704.0,2604.0,2568.0,13148.0,6094.475
2016-11-27,18659.0,3410.0,4890.0,17845.0,14459.931,16323.0,3531.0,3811.0,17223.0,9783.342,14513.0,3235.0,3915.0,18235.0,9137.512
2016-11-28,10143.0,2160.0,2659.0,9688.0,9843.775,8776.0,2274.0,2242.0,9704.0,5778.886,8674.0,2017.0,2152.0,10374.0,5945.62
2016-11-29,7469.0,1840.0,2126.0,9257.0,7675.084,6918.0,1751.0,1602.0,8023.0,4485.326,5711.0,1524.0,1583.0,7449.0,4417.925
2016-11-30,10031.0,2499.0,2745.0,11083.0,14393.504,7668.0,2127.0,2032.0,10399.0,8150.385,7556.0,2108.0,2189.0,9774.0,8235.107
2016-12-01,9130.0,2492.0,2430.0,10704.0,7856.485,8328.0,2601.0,3533.0,11055.0,5392.394,7498.0,2508.0,2171.0,12051.0,5290.201
2016-12-02,10795.0,2586.0,2819.0,13883.0,9467.806,9108.0,2907.0,2391.0,12782.0,6313.542,8433.0,2439.0,2310.0,11653.0,5505.748
2016-12-03,14981.0,3378.0,3530.0,15763.0,11652.735,13866.0,4176.0,3337.0,17913.0,7906.9,13013.0,3768.0,3500.0,19074.0,7370.247
2016-12-04,18038.0,3907.0,4513.0,19720.0,14729.103,17298.0,4595.0,4130.0,20997.0,9291.322,15705.0,4692.0,4240.0,19963.0,9588.572
2016-12-05,9124.0,2240.0,2272.0,11826.0,8518.959,8579.0,2632.0,2219.0,12124.0,5652.079,8247.0,2439.0,2203.0,12499.0,5835.259
2016-12-06,13847.0,3174.0,3790.0,16153.0,11111.154,13935.0,3701.0,3219.0,17127.0,7391.53,11823.0,3614.0,3016.0,15281.0,6906.178
2016-12-07,10723.0,3184.0,2844.0,12334.0,14888.033,10265.0,2690.0,2441.0,12268.0,8689.907,8432.0,2576.0,2538.0,11584.0,8149.799
2016-12-08,9098.0,2409.0,2463.0,11796.0,6939.087,6590.0,2197.0,1890.0,9500.0,4782.48,6028.0,1892.0,1980.0,9996.0,4365.128
2016-12-09,11965.0,3011.0,3180.0,12602.0,9568.184,9090.0,2563.0,2475.0,12682.0,5919.72,8434.0,2307.0,2246.0,10469.0,5491.352
2016-12-10,13225.0,3203.0,3506.0,14516.0,10473.43,11652.0,3188.0,2866.0,15184.0,7292.159,10009.0,3129.0,2680.0,13599.0,6061.508
2016-12-11,15547.0,3598.0,4301.0,17866.0,12597.063,14622.0,3822.0,3736.0,17462.0,8830.561,13896.0,3606.0,3811.0,17741.0,8517.581
2016-12-12,9216.0,2805.0,2552.0,15947.0,9109.834,7868.0,2501.0,2301.0,12316.0,5788.497,7914.0,2307.0,2228.0,12135.0,5667.755
2016-12-13,8074.0,2231.0,2448.0,12429.0,7380.211,6833.0,2195.0,1966.0,11244.0,4605.531,5978.0,1809.0,1639.0,10753.0,4638.995
2016-12-14,9949.0,2728.0,2829.0,17827.0,13433.964,7864.0,2256.0,2250.0,12849.0,8362.582,7242.0,2785.0,2022.0,10673.0,7538.389
2016-12-15,8313.0,2176.0,2527.0,12180.0,7889.174,6621.0,1913.0,1915.0,10864.0,4893.286,6209.0,1983.0,1803.0,10328.0,4763.746
2016-12-16,9047.0,2611.0,2922.0,12598.0,9961.748,10119.0,2942.0,2610.0,14817.0,6611.6,7955.0,2849.0,2381.0,12788.0,5852.622
2016-12-17,14315.0,3476.0,4269.0,19155.0,12545.093,12132.0,3665.0,3081.0,17777.0,7569.205,11318.0,3416.0,3036.0,15460.0,6596.02
2016-12-18,16208.0,4237.0,4529.0,22318.0,13940.781,14950.0,4274.0,3594.0,25852.0,9589.714,14175.0,4401.0,3727.0,19527.0,9413.693
2016-12-19,9719.0,2886.0,2956.0,16789.0,9697.591,10755.0,3208.0,3512.0,25938.0,7638.946,8870.0,2990.0,2743.0,14313.0,6920.175
2016-12-20,9981.0,2759.0,3164.0,16372.0,9942.479,9256.0,3193.0,2745.0,29666.0,6621.351,8548.0,3188.0,2511.0,16171.0,6447.084
2016-12-21,10617.0,3075.0,3738.0,19406.0,15679.264,9584.0,3379.0,3140.0,19052.0,10567.196,8839.0,3334.0,2811.0,16746.0,10578.229
2016-12-22,9752.0,2642.0,3397.0,17937.0,11013.944,9281.0,3011.0,2923.0,17948.0,8026.539,8131.0,3055.0,2757.0,15549.0,7740.366
2016-12-23,11122.0,2801.0,4137.0,18341.0,12932.432,11325.0,3359.0,3769.0,19372.0,10201.671,9223.0,3522.0,3140.0,16983.0,9293.759
2016-12-24,10786.0,2540.0,3123.0,15329.0,11829.651,9332.0,3052.0,3099.0,16315.0,9333.982,8316.0,2900.0,2411.0,14584.0,9140.447
2016-12-26,13781.0,3450.0,3476.0,14331.0,11184.957,12824.0,4427.0,3102.0,17771.0,8686.432,10842.0,4099.0,2897.0,14656.0,7039.717
2016-12-27,9107.0,2450.0,2431.0,9439.0,8256.18,9453.0,3003.0,2371.0,11607.0,6257.832,7908.0,2843.0,2268.0,10048.0,6227.986
2016-12-28,9592.0,2758.0,2913.0,10835.0,11905.492,10218.0,3251.0,2607.0,12436.0,9642.773,8756.0,3154.0,2425.0,11267.0,8129.015
2016-12-29,9289.0,2621.0,2509.0,9766.0,8918.605,9205.0,3139.0,2562.0,11858.0,6941.086,7979.0,3016.0,2593.0,11146.0,6837.108
2016-12-30,13050.0,3213.0,3921.0,14190.0,12589.079,12685.0,3883.0,3332.0,15592.0,10264.326,11013.0,3695.0,3282.0,14635.0,9115.444
2016-12-31,12033.0,2566.0,3241.0,11226.0,12032.649,10178.0,2541.0,2507.0,10948.0,7747.129,9009.0,2616.0,2494.0,10495.0,7557.693
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,20369.0,5080.0,5271.0,20083.0,17449.59,22170.0,6210.0,4934.0,22978.0,12757.507,18626.0,5433.0,4618.0,20623.0,10746.39
2017-01-03,13087.0,3548.0,3562.0,12946.0,13433.192,13242.0,4026.0,3387.0,15997.0,9586.257,11769.0,3586.0,2989.0,13913.0,8496.695
2017-01-04,12080.0,3724.0,3165.0,12577.0,15759.215,10940.0,3495.0,2835.0,13312.0,9908.624,10142.0,3496.0,2572.0,13226.0,9563.846
